lat_bin,lon_bin,zone_count,zone_avg_mag,zone_max_mag,zone_std_mag,zone_avg_depth,zone_avg_plate,zone_rate
-2.0,22.0,1,5.8,5.8,0.0,7.0,0.29791438609316145,0.019230769230769232
-2.0,28.0,4,5.675,5.9,0.20615528128088306,10.25,0.9714136976432004,0.07692307692307693
-2.0,30.0,1,6.2,6.2,0.0,11.0,0.9711468635129442,0.019230769230769232
-2.0,32.0,1,5.9,5.9,0.0,40.0,0.6663016749271315,0.019230769230769232
-2.0,34.0,1,5.5,5.5,0.0,10.0,0.3965808357287091,0.019230769230769232
-2.0,36.0,1,5.9,5.9,0.0,8.0,0.2655485728455439,0.019230769230769232
-2.0,68.0,16,5.7749999999999995,7.6,0.5013315602805527,9.9875,0.9570064484106541,0.3076923076923077
-2.0,70.0,1,5.5,5.5,0.0,33.0,0.6917657716837234,0.019230769230769232
-2.0,74.0,1,5.6,5.6,0.0,10.0,0.6468883330431836,0.019230769230769232
-2.0,84.0,2,5.8,5.8,0.0,19.0,0.9174820439257999,0.038461538461538464
-2.0,88.0,1,7.0,7.0,0.0,10.0,0.9526805314776413,0.019230769230769232
-2.0,90.0,3,5.8,6.4,0.5196152422706634,11.666666666666666,0.9551583173228289,0.057692307692307696
-2.0,92.0,1,6.8,6.8,0.0,32.2,0.6381109748641927,0.019230769230769232
-2.0,98.0,4,5.75,6.1,0.23804761428476165,27.0,0.9235485693481262,0.07692307692307693
-2.0,100.0,64,6.0171875,7.9,0.5038123509012408,30.5234375,0.7833860646956798,1.2307692307692308
-2.0,102.0,16,5.8375,6.8,0.38622100754188227,81.475,0.6475853395069392,0.3076923076923077
-2.0,104.0,1,7.3,7.3,0.0,582.1,0.42717080301446836,0.019230769230769232
-2.0,118.0,1,7.0,7.0,0.0,33.0,0.9188774289111238,0.019230769230769232
-2.0,120.0,21,5.966666666666667,6.7,0.35683796509527055,30.75142857142857,0.8882134798922915,0.40384615384615385
-2.0,122.0,8,5.825,6.2,0.29640705601780615,24.0625,0.9025308575298115,0.15384615384615385
-2.0,124.0,10,6.05,7.7,0.861845564923193,32.56,0.7549507734259958,0.19230769230769232
-2.0,126.0,27,5.8962962962962955,8.2,0.5529511603704127,27.303703703703704,0.8428642527858764,0.5192307692307693
-2.0,128.0,29,5.906896551724138,6.8,0.39090648724905935,27.986206896551725,0.9338566351236508,0.5576923076923077
-2.0,130.0,11,5.681818181818182,6.1,0.1990888335300692,23.4,0.8610214828173082,0.21153846153846154
-2.0,134.0,27,6.0,7.6,0.510655687101623,18.71851851851852,0.7036410552263649,0.5192307692307693
-2.0,136.0,32,5.909375,7.9,0.5189066514347509,24.8,0.8659080103070803,0.6153846153846154
-2.0,138.0,44,5.815909090909091,7.0,0.40516616276574374,33.959545454545456,0.9063316783198944,0.8461538461538461
-2.0,140.0,45,5.8244444444444445,7.5,0.3808814869099142,29.696888888888886,0.9325056778750132,0.8653846153846154
-2.0,142.0,15,5.866666666666666,7.0,0.397611918955202,21.78666666666667,0.941949171306372,0.28846153846153844
-2.0,144.0,1,5.6,5.6,0.0,10.0,0.9775245421836248,0.019230769230769232
-2.0,146.0,10,5.9,6.3,0.29439202887759497,20.69,0.8212005865976281,0.19230769230769232
-2.0,148.0,5,6.0,6.4,0.3082207001484488,19.46,0.9418309151136279,0.09615384615384616
-2.0,150.0,6,5.833333333333333,6.4,0.29439202887759525,31.55,0.9092796165063176,0.11538461538461539
-2.0,154.0,1,5.6,5.6,0.0,27.5,0.9117341527586998,0.019230769230769232
-0.0,-102.0,1,5.6,5.6,0.0,10.0,0.9317689447373538,0.019230769230769232
-0.0,-92.0,4,5.625,5.8,0.15000000000000022,15.75,0.7001575147821419,0.07692307692307693
-0.0,-88.0,1,5.6,5.6,0.0,10.0,0.9855103510936392,0.019230769230769232
-0.0,-86.0,1,5.5,5.5,0.0,21.8,0.9684741543651953,0.019230769230769232
-0.0,-84.0,1,6.3,6.3,0.0,15.0,0.9142656531966878,0.019230769230769232
-0.0,-82.0,1,5.7,5.7,0.0,28.6,0.9116882471283005,0.019230769230769232
-0.0,-80.0,24,6.129166666666666,7.8,0.6209944105795274,20.440416666666668,0.8582896442030159,0.46153846153846156
-0.0,-78.0,9,6.055555555555555,7.2,0.5387743291748206,26.355555555555558,0.9284276585084067,0.17307692307692307
-0.0,-30.0,14,5.928571428571429,6.7,0.3950239942635839,14.921428571428573,0.9482608022586724,0.2692307692307692
-0.0,-28.0,14,5.771428571428571,6.6,0.3667499073012759,10.557142857142859,0.9553597122515195,0.2692307692307692
-0.0,-26.0,21,5.757142857142857,6.7,0.2873524466076957,13.519047619047617,0.945157402743232,0.40384615384615385
-0.0,-24.0,2,5.55,5.6,0.0707106781186545,10.0,0.9665076613392343,0.038461538461538464
-0.0,-22.0,10,6.24,6.9,0.5621387729022079,11.275,0.939035923192613,0.19230769230769232
-0.0,-20.0,21,5.919047619047619,6.8,0.39701265423037546,11.29047619047619,0.9300384845758675,0.40384615384615385
-0.0,-18.0,21,5.985714285714286,7.1,0.47147185948443854,12.019047619047619,0.9582262181985173,0.40384615384615385
-0.0,-16.0,8,5.575,5.8,0.11649647450214329,10.0,0.9458480273354224,0.15384615384615385
-0.0,-14.0,3,6.033333333333334,6.9,0.757187779440037,12.5,0.946341586538526,0.057692307692307696
-0.0,-4.0,1,5.8,5.8,0.0,15.0,0.23386240066801767,0.019230769230769232
-0.0,12.0,1,6.2,6.2,0.0,33.0,0.04012287647267842,0.019230769230769232
-0.0,30.0,2,6.4,6.6,0.28284271247461895,21.75,0.9358801364259904,0.038461538461538464
-0.0,68.0,2,5.65,5.7,0.07071067811865545,10.0,0.943405679575237,0.038461538461538464
-0.0,82.0,1,6.1,6.1,0.0,10.0,0.42677890084730896,0.019230769230769232
-0.0,84.0,1,5.6,5.6,0.0,33.0,0.6552288638006529,0.019230769230769232
-0.0,92.0,3,6.466666666666666,8.2,1.5011106998930268,19.066666666666666,0.8972726843797797,0.057692307692307696
-0.0,98.0,36,5.888888888888889,7.1,0.4515229959514973,31.438888888888886,0.8254037098743126,0.6923076923076923
-0.0,100.0,10,6.18,7.6,0.6696599468718765,55.07000000000001,0.6228745925244319,0.19230769230769232
-0.0,102.0,1,6.7,6.7,0.0,179.3,0.5474878886486747,0.019230769230769232
-0.0,120.0,26,5.984615384615385,7.9,0.6233408747658431,41.573076923076925,0.8660700116997422,0.5
-0.0,122.0,59,5.747457627118645,7.4,0.3505443708465497,98.41745762711865,0.753367658850635,1.1346153846153846
-0.0,124.0,69,5.791304347826087,6.7,0.26664535294192615,85.17217391304348,0.8996599341254155,1.3269230769230769
-0.0,126.0,105,5.824761904761905,6.9,0.30311871004765173,41.26247619047619,0.9418905048822058,2.019230769230769
-0.0,128.0,13,5.8538461538461535,6.9,0.4215356541175466,57.3,0.8552919829247282,0.25
-0.0,130.0,2,5.8,6.0,0.2828427124746193,21.0,0.9069670625762762,0.038461538461538464
-0.0,132.0,17,5.911764705882353,7.7,0.5743282521141291,31.03529411764706,0.9131799527453891,0.3269230769230769
-0.0,134.0,24,5.916666666666667,7.4,0.4459154400894243,25.60166666666667,0.9052055215360185,0.46153846153846156
-0.0,136.0,12,6.058333333333334,8.2,0.7513119837788406,31.34166666666667,0.8954868812936945,0.23076923076923078
-0.0,138.0,4,5.725,6.2,0.33040379335998354,27.25,0.9332973751328599,0.07692307692307693
-0.0,146.0,3,6.266666666666667,6.9,0.6027713773341711,17.256666666666664,0.8294913844760518,0.057692307692307696
-0.0,148.0,2,5.949999999999999,6.3,0.49497474683058307,10.0,0.9162812822080078,0.038461538461538464
-0.0,150.0,1,5.9,5.9,0.0,37.5,0.9438470082633557,0.019230769230769232
-0.0,152.0,1,5.7,5.7,0.0,33.0,0.7826228109675726,0.019230769230769232
2.0,-102.0,4,5.75,6.2,0.31091263510296036,10.0,0.9883331630735352,0.07692307692307693
2.0,-100.0,2,5.65,5.7,0.07071067811865482,10.0,0.9778240489941308,0.038461538461538464
2.0,-98.0,1,5.5,5.5,0.0,10.0,0.9832353600666446,0.019230769230769232
2.0,-96.0,3,5.6000000000000005,5.8,0.17320508075688776,10.0,0.9596325560290268,0.057692307692307696
2.0,-90.0,10,5.67,5.9,0.14944341180973286,14.6,0.9577943922241149,0.19230769230769232
2.0,-86.0,17,5.758823529411765,6.3,0.28735610209592694,18.69235294117647,0.9452533949037452,0.3269230769230769
2.0,-84.0,4,5.55,5.6,0.05773502691896237,13.075,0.9569430056068639,0.07692307692307693
2.0,-80.0,14,5.928571428571429,7.7,0.574360609626139,23.090714285714284,0.9149343918450689,0.2692307692307692
2.0,-78.0,3,6.466666666666666,6.9,0.6658328118479393,64.33333333333333,0.9119223427885803,0.057692307692307696
2.0,-76.0,4,6.275,7.3,0.9178779875342908,88.325,0.8424345359097039,0.07692307692307693
2.0,-74.0,1,7.0,7.0,0.0,55.0,0.9808787593147227,0.019230769230769232
2.0,-72.0,1,5.8,5.8,0.0,43.0,0.6153354671476654,0.019230769230769232
2.0,-30.0,1,5.5,5.5,0.0,10.0,0.9501954815456073,0.019230769230769232
2.0,-28.0,6,5.666666666666667,6.0,0.18618986725025247,10.0,0.9560629605253345,0.11538461538461539
2.0,20.0,1,5.5,5.5,0.0,10.0,0.13410195215958098,0.019230769230769232
2.0,30.0,3,5.733333333333333,5.9,0.152752523165195,17.7,0.9367995515549398,0.057692307692307696
2.0,32.0,1,5.6,5.6,0.0,33.0,0.9547668749170903,0.019230769230769232
2.0,66.0,2,5.55,5.6,0.0707106781186545,10.0,0.9708254996420651,0.038461538461538464
2.0,68.0,1,5.5,5.5,0.0,10.0,0.8158941964006844,0.019230769230769232
2.0,90.0,8,5.75,6.2,0.22677868380553648,13.3125,0.5868388755886242,0.15384615384615385
2.0,92.0,4,5.875,6.2,0.2986078811194819,17.375,0.8069073681033596,0.07692307692307693
2.0,94.0,17,6.235294117647059,8.6,0.852893000667865,23.61764705882353,0.908848131144107,0.3269230769230769
2.0,96.0,46,6.01304347826087,7.4,0.45147102560022806,26.917391304347827,0.8995314717978332,0.8846153846153846
2.0,98.0,47,5.929787234042553,8.6,0.5992440504564068,35.12297872340425,0.8384520909486851,0.9038461538461539
2.0,100.0,12,5.683333333333334,6.2,0.2167249338901666,90.55,0.5949517856383727,0.23076923076923078
2.0,116.0,1,5.5,5.5,0.0,33.0,0.6066554112232374,0.019230769230769232
2.0,118.0,1,6.1,6.1,0.0,16.7,0.7333333377963459,0.019230769230769232
2.0,120.0,16,5.8875,6.6,0.38100743649785457,30.425,0.8136023359916738,0.3076923076923077
2.0,122.0,35,5.965714285714285,7.8,0.6202195328329826,69.98285714285714,0.8367974947750216,0.6730769230769231
2.0,124.0,25,5.827999999999999,6.5,0.29228981051917197,94.37200000000001,0.8989176353649903,0.4807692307692308
2.0,126.0,215,5.839534883720931,7.6,0.4085188283582951,43.379255813953485,0.9400110514709953,4.134615384615385
2.0,128.0,119,5.8428571428571425,7.7,0.37677746625813885,85.45504201680671,0.9087755988744781,2.2884615384615383
2.0,130.0,6,6.0,6.7,0.521536192416212,31.316666666666666,0.9555831286634388,0.11538461538461539
2.0,132.0,1,5.5,5.5,0.0,33.0,0.8880017933314741,0.019230769230769232
2.0,134.0,1,5.9,5.9,0.0,10.0,0.9489197325923245,0.019230769230769232
2.0,148.0,1,5.9,5.9,0.0,53.0,0.7814846255777265,0.019230769230769232
4.0,-104.0,2,5.75,6.0,0.3535533905932738,55.0,0.7489306790063996,0.038461538461538464
4.0,-86.0,2,6.45,6.5,0.0707106781186545,33.0,0.7205826087424693,0.038461538461538464
4.0,-84.0,2,5.6,5.7,0.1414213562373093,24.15,0.8954819845018552,0.038461538461538464
4.0,-82.0,8,5.6875,5.9,0.12464234547582242,13.125,0.9458779000528184,0.15384615384615385
4.0,-80.0,1,5.8,5.8,0.0,12.9,0.9376344513791238,0.019230769230769232
4.0,-78.0,12,6.125,7.2,0.5658862719021137,25.583333333333332,0.9210702210307483,0.23076923076923078
4.0,-76.0,15,6.02,6.8,0.37071359757712047,117.09400000000001,0.7159273467236821,0.28846153846153844
4.0,-74.0,2,5.75,5.9,0.21213203435596475,20.95,0.9559921030559803,0.038461538461538464
4.0,-32.0,11,5.590909090909091,5.9,0.13003496033409992,10.0,0.9266704728457527,0.21153846153846154
4.0,20.0,1,5.6,5.6,0.0,23.0,0.10805468101145493,0.019230769230769232
4.0,62.0,7,5.542857142857143,5.6,0.05345224838248469,9.142857142857142,0.9496722342702044,0.1346153846153846
4.0,64.0,2,5.75,6.0,0.3535533905932738,10.0,0.9711083156757769,0.038461538461538464
4.0,66.0,3,5.733333333333333,6.0,0.2516611478423583,17.666666666666668,0.8958453936231016,0.057692307692307696
4.0,70.0,1,5.5,5.5,0.0,20.0,0.42070274447052974,0.019230769230769232
4.0,90.0,3,5.6000000000000005,5.7,0.1000000000000002,20.003333333333334,0.5894618251941898,0.057692307692307696
4.0,92.0,1,6.0,6.0,0.0,35.0,0.960938701157467,0.019230769230769232
4.0,94.0,22,5.690909090909091,6.0,0.16303400436745286,29.171818181818182,0.8610585842694786,0.4230769230769231
4.0,96.0,49,5.904081632653061,9.1,0.5873525288932353,35.79387755102041,0.8660218748505761,0.9423076923076923
4.0,98.0,12,5.925,6.7,0.3621275516118093,72.38333333333334,0.8352613957595185,0.23076923076923078
4.0,100.0,2,5.949999999999999,6.3,0.49497474683058373,192.0,0.6223399884039347,0.038461538461538464
4.0,118.0,2,6.15,6.2,0.07071067811865545,23.5,0.5580990144630592,0.038461538461538464
4.0,120.0,1,5.5,5.5,0.0,11.0,0.6139846994790445,0.019230769230769232
4.0,122.0,10,5.91,6.8,0.4228212125447088,594.802,0.7095055246878184,0.19230769230769232
4.0,124.0,19,5.910526315789474,7.7,0.5152073334990761,340.4315789473684,0.6356357336014474,0.36538461538461536
4.0,126.0,97,5.775257731958764,7.2,0.3072156299717985,62.21134020618557,0.737205398470119,1.8653846153846154
4.0,128.0,54,5.953703703703703,7.6,0.4214588155366678,65.41388888888889,0.8930131117692875,1.0384615384615385
4.0,144.0,1,6.2,6.2,0.0,12.6,0.5887954876865817,0.019230769230769232
4.0,148.0,1,6.3,6.3,0.0,10.0,0.8682129366099143,0.019230769230769232
6.0,-104.0,2,6.550000000000001,6.7,0.21213203435596445,21.5,0.752143983598047,0.038461538461538464
6.0,-100.0,1,6.1,6.1,0.0,15.0,0.6488166962963272,0.019230769230769232
6.0,-84.0,1,6.2,6.2,0.0,15.0,0.7355363307608839,0.019230769230769232
6.0,-82.0,67,5.902985074626866,6.8,0.2984658496549004,13.742537313432836,0.9354806320234762,1.2884615384615385
6.0,-80.0,2,5.85,6.2,0.49497474683058373,33.0,0.7543584486719183,0.038461538461538464
6.0,-78.0,18,5.855555555555556,6.7,0.38839370901523945,17.26111111111111,0.8990916861105325,0.34615384615384615
6.0,-76.0,6,6.016666666666667,6.7,0.5076087732365027,77.68333333333334,0.7071494937365631,0.11538461538461539
6.0,-74.0,6,5.833333333333333,6.8,0.4885352256149669,157.0,0.8099485103696286,0.11538461538461539
6.0,-72.0,9,5.877777777777777,6.5,0.32317865716108857,98.22222222222223,0.8771825085199565,0.17307692307692307
6.0,-32.0,2,5.8,6.1,0.4242640687119283,21.5,0.9780674923214864,0.038461538461538464
6.0,32.0,6,6.416666666666667,7.2,0.7250287350627328,13.333333333333334,0.9389566119163698,0.11538461538461539
6.0,36.0,2,6.15,6.3,0.21213203435596445,11.0,0.9558212660428118,0.038461538461538464
6.0,60.0,3,5.533333333333334,5.6,0.05773502691896237,10.0,0.9421742634973865,0.057692307692307696
6.0,62.0,4,5.6,5.7,0.0816496580927725,10.0,0.9592496372640134,0.07692307692307693
6.0,92.0,10,6.2,7.2,0.5456901847914967,26.000999999999998,0.9160164697074918,0.19230769230769232
6.0,94.0,49,5.76530612244898,6.9,0.28398284895993503,38.68571428571428,0.8727358633831183,0.9423076923076923
6.0,96.0,10,5.95,6.7,0.386580450158107,83.21000000000001,0.9309672869720718,0.19230769230769232
6.0,116.0,1,6.0,6.0,0.0,10.0,0.36363647205369815,0.019230769230769232
6.0,118.0,2,5.7,5.7,0.0,52.75,0.513300313608547,0.038461538461538464
6.0,120.0,2,5.6,5.7,0.14142135623730995,18.15,0.46995018375297626,0.038461538461538464
6.0,122.0,2,6.5,7.1,0.8485281374238566,33.0,0.5509249806026493,0.038461538461538464
6.0,124.0,56,6.019642857142857,7.9,0.6124228019201182,284.4375,0.5122001999220832,1.0769230769230769
6.0,126.0,127,5.914173228346457,8.0,0.43602177196419534,79.66409448818898,0.8070586425836049,2.4423076923076925
6.0,128.0,33,5.8,6.4,0.2715695122800054,66.9939393939394,0.9432836852968121,0.6346153846153846
6.0,134.0,1,5.7,5.7,0.0,24.3,0.9847796742076534,0.019230769230769232
6.0,144.0,2,6.199999999999999,6.3,0.14142135623730995,10.5,0.9700231871739262,0.038461538461538464
6.0,146.0,1,6.1,6.1,0.0,30.3,0.9638890104540451,0.019230769230769232
6.0,148.0,2,5.699999999999999,5.8,0.1414213562373093,11.5,0.8622782454237317,0.038461538461538464
6.0,176.0,1,5.6,5.6,0.0,33.0,0.01870369541277022,0.019230769230769232
8.0,-110.0,1,5.6,5.6,0.0,12.0,0.2951186600005211,0.019230769230769232
8.0,-104.0,16,5.63125,5.9,0.13524668819112226,11.125,0.963148482861054,0.3076923076923077
8.0,-102.0,6,5.733333333333333,5.8,0.10327955589886469,10.0,0.970597185453664,0.11538461538461539
8.0,-86.0,1,5.8,5.8,0.0,10.0,0.7943104279526925,0.019230769230769232
8.0,-84.0,14,5.964285714285714,7.1,0.4516757565012639,26.114285714285717,0.8924222275893458,0.2692307692307692
8.0,-82.0,37,5.954054054054055,6.6,0.3346595239896767,20.416216216216217,0.9202329913295609,0.7115384615384616
8.0,-80.0,1,5.8,5.8,0.0,20.0,0.7476900803025036,0.019230769230769232
8.0,-78.0,19,6.042105263157895,7.3,0.54090026753109,27.021052631578947,0.9433101358972212,0.36538461538461536
8.0,-76.0,8,6.025,7.2,0.5599744892148467,21.525,0.8028013805071154,0.15384615384615385
8.0,-72.0,4,5.75,6.0,0.20816659994661324,66.175,0.9558945305798324,0.07692307692307693
8.0,-70.0,2,5.6,5.6,0.0,28.0,0.9249554735639366,0.038461538461538464
8.0,-40.0,2,6.35,6.5,0.21213203435596445,8.0,0.9577118604423717,0.038461538461538464
8.0,-38.0,11,5.9363636363636365,7.1,0.5315500489563086,12.0,0.962019769350304,0.21153846153846154
8.0,-36.0,6,5.766666666666667,6.1,0.19663841605003543,9.166666666666666,0.966160421357305,0.11538461538461539
8.0,-34.0,11,5.763636363636364,6.5,0.3042128441493793,11.909090909090908,0.8856940010361761,0.21153846153846154
8.0,58.0,1,5.8,5.8,0.0,10.0,0.9326553113230627,0.019230769230769232
8.0,60.0,1,5.5,5.5,0.0,4.0,0.96625079840345,0.019230769230769232
8.0,84.0,1,5.9,5.9,0.0,33.0,0.2228382227518627,0.019230769230769232
8.0,92.0,20,5.9399999999999995,7.5,0.5780183934425397,22.919999999999998,0.9115871380358916,0.38461538461538464
8.0,94.0,58,5.741379310344827,6.4,0.25342183317413775,29.278448275862072,0.9148168313913204,1.1153846153846154
8.0,118.0,1,5.5,5.5,0.0,33.0,0.2785226741567867,0.019230769230769232
8.0,122.0,11,5.954545454545454,6.9,0.4824181513244217,35.36363636363637,0.38085470666523275,0.21153846153846154
8.0,124.0,33,5.872727272727273,7.3,0.41853369583040106,154.5212121212121,0.5044451067158099,0.6346153846153846
8.0,126.0,88,5.853409090909091,7.6,0.4422899822765064,48.83522727272727,0.8681494611004308,1.6923076923076923
8.0,128.0,9,5.866666666666666,6.9,0.4500000000000001,31.22222222222222,0.9458872844996653,0.17307692307692307
8.0,134.0,2,6.1,6.4,0.42426406871192857,26.5,0.8422398981550028,0.038461538461538464
8.0,136.0,3,6.1000000000000005,6.4,0.43588989435406733,16.0,0.9152731185427617,0.057692307692307696
8.0,138.0,8,6.125,6.6,0.2866057521105553,22.916249999999998,0.9392323822395592,0.15384615384615385
8.0,142.0,3,5.7,5.9,0.1732050807568882,36.6,0.957616010221323,0.057692307692307696
8.0,150.0,1,5.5,5.5,0.0,33.0,0.3467645479169247,0.019230769230769232
10.0,-104.0,13,5.915384615384616,6.6,0.39758888701386375,11.76923076923077,0.9660822631984101,0.25
10.0,-88.0,1,6.3,6.3,0.0,9.0,0.9603101841128271,0.019230769230769232
10.0,-86.0,18,6.050000000000001,7.6,0.5752237416355276,32.794999999999995,0.9375199205278002,0.34615384615384615
10.0,-84.0,33,6.036363636363636,7.6,0.5236996884058304,38.945454545454545,0.8836947280686666,0.6346153846153846
10.0,-82.0,5,5.9399999999999995,6.2,0.23021728866442667,12.34,0.9485301570756656,0.09615384615384616
10.0,-80.0,1,6.2,6.2,0.0,32.8,0.9704359019002229,0.019230769230769232
10.0,-78.0,6,6.016666666666667,6.3,0.2714160398109637,44.98333333333334,0.862704082776612,0.11538461538461539
10.0,-76.0,2,5.6,5.7,0.14142135623730995,43.5,0.9239409760626353,0.038461538461538464
10.0,-72.0,1,6.1,6.1,0.0,175.7,0.7491681575779366,0.019230769230769232
10.0,-70.0,9,5.677777777777778,6.1,0.18559214542766744,20.577777777777776,0.8983450869803374,0.17307692307692307
10.0,-68.0,4,6.125,6.6,0.48562674281111545,16.35,0.948162559812747,0.07692307692307693
10.0,-64.0,3,6.233333333333333,7.0,0.709459888459759,20.666666666666668,0.9559987099743615,0.057692307692307696
10.0,-62.0,8,5.975,6.5,0.35757117173668074,58.975,0.9364277053721602,0.15384615384615385
10.0,-60.0,7,5.942857142857143,6.7,0.3952094080237415,46.92857142857143,0.9646638921087165,0.1346153846153846
10.0,-44.0,9,5.844444444444445,6.2,0.2185812841434,14.666666666666666,0.9388012125703311,0.17307692307692307
10.0,-42.0,8,6.3,7.0,0.5707138387268053,12.3125,0.9618795920509505,0.15384615384615385
10.0,56.0,5,5.9399999999999995,6.5,0.39115214431215883,10.559999999999999,0.9597148617849438,0.09615384615384616
10.0,58.0,5,5.720000000000001,6.2,0.27748873851023215,9.6,0.9373246835497326,0.09615384615384616
10.0,86.0,1,5.7,5.7,0.0,21.8,0.4002151442561173,0.019230769230769232
10.0,92.0,21,5.704761904761905,6.2,0.22688364964490168,28.44285714285714,0.8660371302781188,0.40384615384615385
10.0,94.0,11,5.754545454545454,6.4,0.3045115313535315,33.20909090909091,0.9491313524737063,0.21153846153846154
10.0,122.0,8,5.9375,6.4,0.2875388172552906,29.17,0.4279614053795198,0.15384615384615385
10.0,124.0,15,6.0,7.1,0.5385164807134505,170.81933333333333,0.5898985197654092,0.28846153846153844
10.0,126.0,110,5.800909090909091,7.6,0.3376919649908027,40.53472727272727,0.8895860089490194,2.1153846153846154
10.0,128.0,2,5.75,5.8,0.0707106781186545,33.0,0.841642062201881,0.038461538461538464
10.0,138.0,6,5.833333333333333,6.3,0.24221202832779926,17.266666666666666,0.9370176776909979,0.11538461538461539
10.0,140.0,7,5.957142857142856,6.6,0.40355562548072965,27.785714285714285,0.9221060741277789,0.1346153846153846
10.0,142.0,3,5.533333333333334,5.6,0.05773502691896237,29.900000000000002,0.9071786563511135,0.057692307692307696
10.0,144.0,1,5.6,5.6,0.0,13.4,0.7775549836430359,0.019230769230769232
10.0,146.0,5,5.86,6.9,0.5899152481501052,22.6,0.6827643182516641,0.09615384615384616
12.0,-92.0,1,5.9,5.9,0.0,8.0,0.9458959105214487,0.019230769230769232
12.0,-90.0,5,5.58,5.7,0.10954451150103345,26.5,0.9413664739319454,0.09615384615384616
12.0,-88.0,52,5.836538461538462,7.7,0.5171675672442649,44.098076923076924,0.8672258298112907,1.0
12.0,-86.0,69,5.907246376811594,7.1,0.4055928270408312,59.72260869565217,0.8145028707631179,1.3269230769230769
12.0,-82.0,3,5.666666666666667,5.8,0.15275252316519475,9.4,0.6258120014609588,0.057692307692307696
12.0,-68.0,1,5.5,5.5,0.0,15.5,0.9657785807581322,0.019230769230769232
12.0,-62.0,3,5.866666666666667,6.2,0.3511884584284246,88.33333333333333,0.8443183903170574,0.057692307692307696
12.0,-60.0,8,5.8125,6.7,0.4189698250300543,27.18125,0.8321098521839185,0.15384615384615385
12.0,-48.0,1,5.8,5.8,0.0,10.0,0.6701509687728611,0.019230769230769232
12.0,-44.0,5,5.7,5.8,0.14142135623730964,17.0,0.9555406649867834,0.09615384615384616
12.0,-14.0,1,6.3,6.3,0.0,11.3,0.09177525614980431,0.019230769230769232
12.0,40.0,2,5.6,5.7,0.1414213562373093,13.5,0.8586948661299767,0.038461538461538464
12.0,42.0,15,6.033333333333333,6.5,0.2663688813513716,11.533333333333333,0.9526895013669061,0.28846153846153844
12.0,44.0,7,5.585714285714286,5.9,0.14638501094228015,12.571428571428571,0.9487223178302989,0.1346153846153846
12.0,46.0,2,5.6,5.6,0.0,10.0,0.9904478364178959,0.038461538461538464
12.0,48.0,4,5.6,5.7,0.11547005383792518,10.0,0.9811140263215427,0.07692307692307693
12.0,58.0,12,6.008333333333333,6.7,0.38484550225520453,16.765833333333333,0.9756630452806746,0.23076923076923078
12.0,92.0,17,5.858823529411764,6.6,0.2762671341505621,26.28235294117647,0.8533913876714962,0.3269230769230769
12.0,94.0,10,5.88,6.8,0.45166359162544856,65.36,0.7920470519316665,0.19230769230769232
12.0,96.0,11,5.672727272727273,6.3,0.24936282437809026,20.617272727272727,0.9268335966976236,0.21153846153846154
12.0,114.0,1,5.9,5.9,0.0,20.0,0.29831403922939836,0.019230769230769232
12.0,120.0,2,5.800000000000001,5.9,0.1414213562373093,19.35,0.49142204489651947,0.038461538461538464
12.0,122.0,22,5.886363636363637,7.1,0.4074256631530115,24.625,0.50065092466783,0.4230769230769231
12.0,124.0,24,5.9375,6.6,0.35608071874347513,27.825,0.7293504469844115,0.46153846153846156
12.0,126.0,59,5.954237288135594,7.2,0.49595676740755007,30.18135593220339,0.9073294609583655,1.1346153846153846
12.0,138.0,1,5.6,5.6,0.0,44.5,0.9259054007621045,0.019230769230769232
12.0,140.0,16,5.8625,6.8,0.348090026669347,32.96875,0.8269185491982587,0.3076923076923077
12.0,142.0,39,5.805128205128205,6.9,0.3605176964404017,29.153846153846153,0.8332827559505213,0.75
12.0,144.0,53,5.781132075471698,7.8,0.4137337511443733,38.801886792452834,0.9290173692268554,1.0192307692307692
12.0,146.0,4,5.75,6.3,0.37859388972001823,48.15,0.8904263916950307,0.07692307692307693
12.0,148.0,1,5.7,5.7,0.0,56.5,0.726631759370497,0.019230769230769232
14.0,-104.0,2,5.7,5.9,0.2828427124746193,21.5,0.8288791649237177,0.038461538461538464
14.0,-98.0,1,6.5,6.5,0.0,14.6,0.9081208044531425,0.019230769230769232
14.0,-94.0,34,5.8,6.6,0.27303013486693106,25.34088235294118,0.9016429291430407,0.6538461538461539
14.0,-92.0,96,5.861458333333334,7.4,0.4344069863901379,55.943645833333335,0.8499629139722967,1.8461538461538463
14.0,-90.0,69,5.827536231884058,6.8,0.328492124523295,64.72797101449275,0.9005412712497766,1.3269230769230769
14.0,-88.0,25,5.892,7.7,0.47074409183759297,71.828,0.7758477195151998,0.4807692307692308
14.0,-62.0,2,6.5,7.4,1.272792206135786,153.0,0.5808806668860313,0.038461538461538464
14.0,-60.0,2,5.75,5.8,0.0707106781186545,40.2,0.7164954791008126,0.038461538461538464
14.0,-58.0,3,6.233333333333333,6.5,0.4618802153517004,13.966666666666667,0.8558850029013346,0.057692307692307696
14.0,-56.0,1,5.6,5.6,0.0,28.0,0.7140263554643891,0.019230769230769232
14.0,-46.0,2,5.8,6.0,0.2828427124746193,10.0,0.9433407013619151,0.038461538461538464
14.0,-44.0,8,5.6125,5.8,0.12464234547582241,10.0,0.960249562567894,0.15384615384615385
